Address,USB0::0x2A8D::0x8601::MY59013886::0::INSTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Model,DAQ973A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serial Number:,MY59013886,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Firmware Version,A.03.03-01.00-02.01-00.02-02.00-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Start Time,2026-06-15 14:25:26.866,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stop Time,2026-06-16 12:06:50.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data Log Running,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instrument Configuration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Modules,4,Slot 0,SCD,Slot 1,DAQM901A,Slot 4,DAQ970A Computed Channels,Slot 10,Virtual Digitizer Channels,,,,,,,,,,,,,,,,,,,,
2026-06-16 00:09:30.114,1747,11.0703068,78.6347817,23.1384551,39.2467551,16.4643501,54.5267509,18.8494602,44.5891164,0.00506979792,0.594713998,0.56145809,0.0579024154,,,,,,,,,,,,,,,,
2026-06-16 00:09:50.105,1748,11.0918818,78.8619323,25.0087966,39.3777481,16.4578288,54.487805,18.8230506,44.756796,0.00336029493,0.595841767,0.565526954,0.0576624665,,,,,,,,,,,,,,,,
2026-06-16 00:10:10.105,1749,11.1194054,78.6866262,26.4897684,39.4735094,16.458904,54.4656242,18.7825782,44.9026835,0.00755549988,0.596911549,0.569623583,0.0568723438,,,,,,,,,,,,,,,,
2026-06-16 00:10:30.126,1750,11.179813,78.6980517,27.5890086,39.5457363,16.4652851,54.4786332,18.7930186,45.0069699,0.00751736587,0.597997896,0.572943469,0.0574885352,,,,,,,,,,,,,,,,
2026-06-16 00:10:50.105,1751,11.2389946,78.76325,28.3601657,39.5949976,16.4757855,54.4566379,18.8166396,45.041467,0.00740761339,0.599063284,0.57547545,0.0577388946,,,,,,,,,,,,,,,,
2026-06-16 00:11:10.104,1752,11.2649204,78.6396344,28.8806614,39.6382282,16.4567729,54.4800148,18.807999,44.9726069,0.00820202666,0.600308393,0.576733694,0.0575173576,,,,,,,,,,,,,,,,
2026-06-16 00:11:30.110,1753,11.3107948,78.6325983,29.2623409,39.673336,16.4666846,54.4795181,18.8144259,44.8361286,0.0018368676,0.601185207,0.577826488,0.0571104187,,,,,,,,,,,,,,,,
2026-06-16 00:11:50.106,1754,11.3923248,78.4846788,29.563501,39.7028344,16.4631851,54.4710669,18.8700729,44.7144755,0.0031106105,0.602134471,0.578911393,0.0580490732,,,,,,,,,,,,,,,,
2026-06-16 00:12:10.105,1755,11.4573836,78.1369191,29.7508755,39.721898,16.4538336,54.4798213,18.9218819,44.5283188,0.00498919525,0.602818449,0.57980273,0.057910056,,,,,,,,,,,,,,,,
2026-06-16 00:12:30.105,1756,11.4536099,77.8603574,29.8118548,39.7308593,16.4209087,54.4660535,18.9469205,44.2912651,0.00355965727,0.60372768,0.578645022,-0.000111030228,,,,,,,,,,,,,,,,
2026-06-16 00:12:50.104,1757,11.4848384,77.6855668,29.6366579,39.6648442,16.4504065,54.4839114,19.0210127,44.0834927,0.00326134233,0.604243169,0.57804603,-0.000119583242,,,,,,,,,,,,,,,,
2026-06-16 00:13:10.104,1758,11.5029107,77.5139733,29.4975438,39.5635333,16.4695639,54.4840934,19.0484131,43.9319166,0.00961759997,0.604536254,0.577664581,-0.000124180726,,,,,,,,,,,,,,,,
2026-06-16 00:13:30.115,1759,11.5272952,77.4828433,29.3580622,39.4414164,16.4500062,54.4706343,19.0691919,43.6884689,0.00339776012,0.605120134,0.576686001,-0.000116695815,,,,,,,,,,,,,,,,
2026-06-16 00:13:50.105,1760,11.5213566,77.6223872,29.1507464,39.3113181,16.4657404,54.4931978,19.1089885,43.5365549,0.00420573586,0.605326583,0.575289211,-0.000113117262,,,,,,,,,,,,,,,,
2026-06-16 00:14:10.104,1761,11.5435808,77.7424844,28.9020506,39.1721284,16.4572942,54.5060185,19.1291507,43.3965797,0.0106077258,0.605322659,0.573930306,-0.000116343423,,,,,,,,,,,,,,,,
2026-06-16 00:14:30.126,1762,11.6035605,77.5190733,28.6383113,39.0217629,16.4350759,54.4735164,19.1403985,43.2743631,0.00470380386,0.605741034,0.572722842,-0.000121757691,,,,,,,,,,,,,,,,
2026-06-16 00:14:50.105,1763,11.5951625,77.4497656,28.3799702,38.8639839,16.4572873,54.4849569,19.1700876,43.1914017,0.00480770018,0.605804397,0.570504934,-0.00010974632,,,,,,,,,,,,,,,,
2026-06-16 00:15:10.105,1764,11.6095026,77.3891715,28.1408009,38.6933566,16.4614002,54.4972356,19.2127901,43.0877734,0.00884856493,0.605612938,0.567751321,-0.000111144961,,,,,,,,,,,,,,,,
2026-06-16 00:15:30.124,1765,11.6334817,76.9589176,27.9160499,38.523332,16.459853,54.455582,19.215673,43.0687263,0.00784591774,0.605399049,0.564620005,-0.000121364324,,,,,,,,,,,,,,,,
2026-06-16 00:15:50.144,1766,11.5638835,77.0132222,27.7163964,38.3563574,16.4791806,54.3811929,19.2134923,42.9800632,0.00221587485,0.604943364,0.561989421,-0.000119323729,,,,,,,,,,,,,,,,
2026-06-16 00:16:10.104,1767,11.5566743,77.2219692,27.5313558,38.1885893,16.4547773,54.4278978,19.1963294,42.9600812,0.00505851079,0.604229733,0.559335584,-0.000125052145,,,,,,,,,,,,,,,,
2026-06-16 00:16:30.137,1768,11.5374548,77.5219711,27.3641347,38.0312654,16.455031,54.413463,19.1684289,42.9265047,0.00857310695,0.603468655,0.556558797,-0.000120460124,,,,,,,,,,,,,,,,
2026-06-16 00:16:50.109,1769,11.524816,77.6094626,27.2132977,37.8777974,16.4694021,54.4067305,19.2161147,42.8277698,0.00415280976,0.603126668,0.553841636,-0.000121735837,,,,,,,,,,,,,,,,
2026-06-16 00:17:10.112,1770,11.5272137,77.6827325,27.0773388,37.7229824,16.4717278,54.3989173,19.2172613,42.8099262,0.00467362669,0.602202734,0.55097309,-0.000124049604,,,,,,,,,,,,,,,,
2026-06-16 00:17:30.105,1771,11.5599391,77.6878514,26.9560254,37.5621706,16.454188,54.4082617,19.2078793,42.8352497,0.00573072607,0.601527025,0.54894811,-0.000114963905,,,,,,,,,,,,,,,,
2026-06-16 00:17:50.105,1772,11.5826678,77.7158013,26.84285,37.3939375,16.4701282,54.3941135,19.2444613,42.8438154,0.00872060962,0.600405287,0.546179648,-0.000116619327,,,,,,,,,,,,,,,,
2026-06-16 00:18:10.105,1773,11.524201,77.8334495,26.7391794,37.2126788,16.4586918,54.4051233,19.1867426,42.8301385,0.00134255739,0.599572401,0.543867221,-0.000115832591,,,,,,,,,,,,,,,,
2026-06-16 00:18:30.124,1774,11.5143827,77.9228676,26.6441424,37.0124292,16.4691514,54.3561483,19.1736183,42.9370985,0.00802132681,0.598570312,0.542273099,-0.000121449007,,,,,,,,,,,,,,,,
2026-06-16 00:18:50.105,1775,11.5189428,77.8492895,26.5689552,36.7888874,16.4757968,54.4216856,19.1696339,43.0246046,0.00291475083,0.597651423,0.540913216,0.0956400242,,,,,,,,,,,,,,,,
2026-06-16 00:19:10.104,1776,11.4736253,77.8671053,23.9671868,36.8645713,16.4532997,54.4035832,19.1167178,43.1450483,0.00948011116,0.596693411,0.53925566,0.0805207076,,,,,,,,,,,,,,,,
2026-06-16 00:19:30.105,1777,11.477851,77.9899921,21.0828785,37.3779217,16.4648758,54.3940522,19.0793465,43.3062834,0.00746092791,0.595760863,0.539232497,0.0628100109,,,,,,,,,,,,,,,,
2026-06-16 00:19:50.111,1778,11.487676,78.0870182,19.6356413,37.9253356,16.4725483,54.3653691,19.0482763,43.5093832,0.00169995338,0.595058611,0.541354194,0.0593082979,,,,,,,,,,,,,,,,
2026-06-16 00:20:10.105,1779,11.4569579,78.1833533,18.9291438,38.3654874,16.4558527,54.3476151,19.0295922,43.7329586,0.00367974997,0.594952143,0.545533963,0.0567415982,,,,,,,,,,,,,,,,
2026-06-16 00:20:30.105,1780,11.4766731,78.1345645,19.2480431,38.7033785,16.4673796,54.3378662,18.9523637,43.9454065,0.0107134677,0.595293042,0.550759478,0.0568070666,,,,,,,,,,,,,,,,
2026-06-16 00:20:50.131,1781,11.5000902,78.1052666,20.9487985,38.9456975,16.4385972,54.2780925,18.9372866,44.1855193,0.00845649163,0.596379669,0.555379368,0.0571566913,,,,,,,,,,,,,,,,
2026-06-16 00:21:10.105,1782,11.4750875,78.0415095,23.097057,39.1248993,16.456784,54.3296919,18.8857081,44.3676826,0.00165124242,0.596910524,0.560135497,0.0569555875,,,,,,,,,,,,,,,,
2026-06-16 00:21:30.109,1783,11.4835766,78.1078612,25.0737426,39.258181,16.4671281,54.3136977,18.8511626,44.5744426,0.00296298373,0.597810705,0.56432169,0.0577017405,,,,,,,,,,,,,,,,
2026-06-16 00:21:50.144,1784,11.4835695,78.0753777,26.5510318,39.3510155,16.4483132,54.2815595,18.8674836,44.7262685,0.00326480363,0.598702159,0.56789898,0.0565142344,,,,,,,,,,,,,,,,
2026-06-16 00:22:10.104,1785,11.4994124,77.9186694,27.6422392,39.4284509,16.4741339,54.30552,18.8426095,44.7578135,0.00382506002,0.600056419,0.570206211,0.0570479633,,,,,,,,,,,,,,,,
2026-06-16 00:22:30.104,1786,11.5193878,77.8618433,28.4034232,39.4846152,16.4740673,54.301907,18.8373482,44.7373893,0.00534223359,0.600830469,0.571893776,0.0573689104,,,,,,,,,,,,,,,,
2026-06-16 00:22:50.105,1787,11.5156144,77.817733,28.9094074,39.5284742,16.4555771,54.2598756,18.8528351,44.6848908,0.00962593604,0.601542084,0.573022463,0.0565620204,,,,,,,,,,,,,,,,
2026-06-16 00:23:10.104,1788,11.4943614,77.742356,29.2656998,39.5616258,16.4700668,54.265262,18.8651967,44.5961479,0.00940718952,0.60266503,0.574169637,0.0574910456,,,,,,,,,,,,,,,,
2026-06-16 00:23:30.104,1789,11.4924963,77.7356777,29.5701483,39.588574,16.4548888,54.2744648,18.9339567,44.3865959,0.00634632643,0.603237092,0.574165686,0.0583943244,,,,,,,,,,,,,,,,
2026-06-16 00:23:50.104,1790,11.4707799,77.8439118,29.7622157,39.6113153,16.4528451,54.2579562,18.9646438,44.2060065,0.00207326534,0.603819019,0.574167663,0.0567709751,,,,,,,,,,,,,,,,
2026-06-16 00:24:10.104,1791,11.4313036,77.9340635,29.7615047,39.6044994,16.4763564,54.2685852,19.0042948,44.0547386,0.00905449363,0.604293771,0.574164825,-0.000111773256,,,,,,,,,,,,,,,,
2026-06-16 00:24:30.147,1792,11.4183439,78.1230188,29.5877383,39.5377618,16.4772041,54.2769605,19.0168437,43.8490473,0.00397257418,0.604866123,0.574728941,-0.000125423659,,,,,,,,,,,,,,,,
2026-06-16 00:24:50.113,1793,11.4357451,78.3484131,29.457726,39.4321587,16.4545413,54.2889191,19.0857083,43.6418578,0.0031317575,0.60529142,0.573988303,-0.000115993763,,,,,,,,,,,,,,,,
2026-06-16 00:25:10.104,1794,11.4502383,78.3267586,29.3126301,39.309797,16.4796592,54.2888931,19.127409,43.4443229,0.00958031405,0.60542682,0.573751442,-0.000119815439,,,,,,,,,,,,,,,,
2026-06-16 00:25:30.105,1795,11.4679757,77.9876991,29.0991327,39.1800425,16.4685786,54.2770886,19.1176633,43.3442122,0.00743833756,0.605878983,0.572755301,-0.000113322141,,,,,,,,,,,,,,,,
2026-06-16 00:25:50.135,1796,11.4194641,77.7893353,28.8444523,39.0387491,16.4566831,54.2870022,19.1482961,43.2106974,0.00337807716,0.606045003,0.571098984,-0.000118812897,,,,,,,,,,,,,,,,
2026-06-16 00:26:10.152,1797,11.3958091,77.99565,28.5811262,38.8871301,16.4574983,54.298382,19.1792261,43.0763986,0.00556261192,0.606284677,0.568830814,-0.00011978539,,,,,,,,,,,,,,,,
2026-06-16 00:26:30.104,1798,11.3946101,78.0062024,28.3196744,38.724385,16.4524562,54.3085191,19.1989134,42.9896006,0.00610881859,0.606098624,0.566710022,-0.000119962951,,,,,,,,,,,,,,,,
2026-06-16 00:26:50.105,1799,11.3739275,77.9671712,28.0800356,38.5601389,16.4683681,54.3397299,19.1952301,42.8886846,0.00751726474,0.606115815,0.564357082,-0.000113975022,,,,,,,,,,,,,,,,
2026-06-16 00:27:10.107,1800,11.2962932,78.1782547,27.8563427,38.3880362,16.4460523,54.3077308,19.2166231,42.8394047,0.00884753988,0.605665683,0.561711714,-0.000120369978,,,,,,,,,,,,,,,,
2026-06-16 00:27:30.104,1801,11.2449462,78.4115402,27.6510854,38.2228325,16.4302668,54.312965,19.2152478,42.7725834,0.00723583109,0.605143037,0.558630335,-0.000116925279,,,,,,,,,,,,,,,,
2026-06-16 00:27:50.115,1802,11.191711,78.607894,27.4640887,38.0577082,16.4649247,54.3034678,19.2453248,42.7131618,0.00688155164,0.604428942,0.555274965,-0.000119859146,,,,,,,,,,,,,,,,
2026-06-16 00:28:10.111,1803,11.178522,78.6633272,27.2980195,37.9023504,16.4577626,54.299875,19.232404,42.6311354,0.00226759892,0.603829694,0.552410582,-0.000116925279,,,,,,,,,,,,,,,,
2026-06-16 00:28:30.142,1804,11.149302,78.6562547,27.143876,37.7486924,16.4557755,54.2858937,19.261325,42.6105126,0.00878515152,0.603041967,0.549792146,-0.00012021427,,,,,,,,,,,,,,,,
2026-06-16 00:28:50.104,1805,11.1492349,78.6701698,27.0095775,37.588978,16.4728197,54.2950152,19.2363732,42.53311,0.00298903078,0.602623197,0.546613554,-0.000121014663,,,,,,,,,,,,,,,,
2026-06-16 00:29:10.105,1806,11.1310817,78.7689309,26.8817192,37.4294018,16.448831,54.2719113,19.2561266,42.4969989,0.00595688473,0.601192543,0.543599712,-0.000117089182,,,,,,,,,,,,,,,,
2026-06-16 00:29:30.175,1807,11.0706337,79.1956146,26.7668889,37.2607301,16.4532845,54.2250709,19.2329349,42.520268,0.0081274778,0.600257037,0.541296738,-0.000123525114,,,,,,,,,,,,,,,,
2026-06-16 00:29:50.105,1808,11.0705417,79.3441909,26.6614743,37.0800486,16.4723732,54.2483846,19.2145888,42.5675697,0.00627882427,0.599304888,0.539983648,-0.000121099347,,,,,,,,,,,,,,,,
2026-06-16 00:30:10.105,1809,11.0838209,79.3255157,26.5634266,36.8767669,16.4694216,54.2476992,19.1887787,42.6695644,0.00163020804,0.598437433,0.538618169,-0.0001183567,,,,,,,,,,,,,,,,
2026-06-16 00:30:30.104,1810,11.0727624,79.2821114,26.4756396,36.651174,16.4547727,54.2610634,19.1792923,42.7734161,0.00860458727,0.597435213,0.537237639,0.011558715,,,,,,,,,,,,,,,,
2026-06-16 00:30:50.154,1811,11.0711402,79.2815387,24.9880415,36.6547066,16.4651132,54.2837938,19.1432004,42.9233636,0.00859850128,0.59661194,0.536025144,0.0840522321,,,,,,,,,,,,,,,,
2026-06-16 00:31:10.131,1812,11.0654835,79.3210617,21.413371,37.1525979,16.424983,54.2838599,19.0528259,43.0870613,0.00150472345,0.595600873,0.535984013,0.0641832658,,,,,,,,,,,,,,,,
2026-06-16 00:31:30.122,1813,11.0455817,79.3151667,19.5145608,37.7130168,16.4296261,54.2576807,19.0592321,43.2880994,0.003025071,0.594982501,0.538094882,0.0594897934,,,,,,,,,,,,,,,,
2026-06-16 00:31:50.105,1814,11.0165543,79.2869393,18.6730009,38.1772503,16.4293512,54.3038948,19.0248509,43.5106793,0.00722416473,0.594747549,0.541569873,0.0573647473,,,,,,,,,,,,,,,,
2026-06-16 00:32:10.105,1815,11.0079333,79.3184563,18.8232484,38.5304843,16.4182686,54.2520948,18.9570112,43.7564775,0.00761118169,0.594869232,0.546259802,0.0572522414,,,,,,,,,,,,,,,,
2026-06-16 00:32:30.153,1816,10.9676233,79.5287271,20.4396278,38.7848209,16.4234539,54.2269541,18.922801,44.0309707,0.00592446668,0.595319832,0.551617226,0.0560117126,,,,,,,,,,,,,,,,
2026-06-16 00:32:50.112,1817,10.9528599,79.6535223,22.6054396,38.9693552,16.4262192,54.2352215,18.8853514,44.2134726,0.00831434639,0.595785462,0.556907299,0.0577384903,,,,,,,,,,,,,,,,
2026-06-16 00:33:10.104,1818,10.9603033,79.6790413,24.5566881,39.1088455,16.4451999,54.2394819,18.847251,44.3979778,0.00830141824,0.59727081,0.560651109,0.0569535141,,,,,,,,,,,,,,,,
2026-06-16 00:33:30.104,1819,10.9425983,79.8303634,26.0977746,39.2144681,16.4260977,54.196342,18.8355941,44.4942668,0.00140253939,0.598065037,0.563979859,0.0574685772,,,,,,,,,,,,,,,,
2026-06-16 00:33:50.110,1820,10.9372654,79.8735293,27.2608091,39.2924292,16.4304043,54.1973106,18.856569,44.5692088,0.0041838419,0.598981465,0.566653805,0.0579626525,,,,,,,,,,,,,,,,
2026-06-16 00:34:10.105,1821,10.9423402,79.7982548,28.0657816,39.3511046,16.4517361,54.2169949,18.8409628,44.5251572,0.00972538278,0.600118784,0.568653535,0.057666474,,,,,,,,,,,,,,,,
2026-06-16 00:34:30.125,1822,10.9370186,79.688316,28.6158162,39.3973862,16.4574859,54.1775324,18.8988383,44.4353483,0.00181126643,0.600911651,0.569229245,0.0570212225,,,,,,,,,,,,,,,,
2026-06-16 00:34:50.104,1823,10.9150317,79.6407405,29.0068069,39.4366271,16.4412745,54.1595596,18.8809682,44.3415397,0.00957658615,0.601811593,0.570045345,0.0576147215,,,,,,,,,,,,,,,,
2026-06-16 00:35:10.105,1824,10.9152878,79.7887429,29.2843486,39.4606864,16.4661867,54.1481226,18.93254,44.170905,0.00374571454,0.60236587,0.570352818,0.0579331909,,,,,,,,,,,,,,,,
2026-06-16 00:35:30.105,1825,10.9079754,79.8888136,29.5017146,39.4815194,16.4606571,54.1508399,18.9741387,44.0219383,0.0040580838,0.602770703,0.571348421,0.0312168347,,,,,,,,,,,,,,,,
2026-06-16 00:35:50.129,1826,10.8761263,79.9968034,29.4310666,39.4589929,16.4418627,54.1650878,18.994345,43.8111171,0.00319020881,0.60331436,0.571304346,-0.000116048397,,,,,,,,,,,,,,,,
2026-06-16 00:36:10.153,1827,10.8805734,80.123799,29.2679035,39.3799109,16.4579584,54.1759504,18.9997689,43.6627927,0.00517577194,0.604080853,0.571358706,-0.000120124123,,,,,,,,,,,,,,,,
2026-06-16 00:36:30.104,1828,10.8408964,80.1095065,29.1477371,39.2645386,16.4499087,54.171986,19.080116,43.5088774,0.00341939666,0.604365351,0.571276807,-0.000118572506,,,,,,,,,,,,,,,,
2026-06-16 00:36:50.105,1829,10.8717758,80.172805,29.002157,39.1428247,16.4593335,54.1761573,19.0429063,43.3719353,0.00816404664,0.604846309,0.570928316,-0.00012003944,,,,,,,,,,,,,,,,
2026-06-16 00:37:10.141,1830,10.8717962,79.7813061,28.7874295,39.0119895,16.4344878,54.1756809,19.0980697,43.2183137,0.00875285759,0.605120224,0.570000392,-0.00011954773,,,,,,,,,,,,,,,,
2026-06-16 00:37:30.115,1831,10.8403305,79.6443096,28.5394773,38.8657365,16.4577592,54.1726489,19.1332649,43.0758112,0.00792217885,0.605256846,0.567563243,-0.000119878268,,,,,,,,,,,,,,,,
2026-06-16 00:37:50.114,1832,10.7863342,79.8752108,28.284869,38.7137451,16.4616698,54.1459378,19.1604989,42.9975681,0.00851189994,0.605245761,0.565581099,-0.000121981692,,,,,,,,,,,,,,,,
2026-06-16 00:38:10.117,1833,10.772455,80.2959115,28.0398379,38.5506105,16.4571191,54.1733296,19.2058577,42.9075946,0.00158935511,0.605205621,0.56422746,-0.000117152012,,,,,,,,,,,,,,,,
2026-06-16 00:38:30.108,1834,10.8205158,80.5300936,27.8082011,38.3814782,16.4581614,54.1748633,19.1858294,42.7885107,0.00720660314,0.605298754,0.562293213,-0.000120634954,,,,,,,,,,,,,,,,
2026-06-16 00:38:50.151,1835,10.88665,80.6802685,27.5954093,38.2135366,16.4692654,54.1739516,19.2167631,42.7102944,0.00859599839,0.605041025,0.559550642,-0.000121315153,,,,,,,,,,,,,,,,
2026-06-16 00:39:10.148,1836,10.9487831,80.5638384,27.4014173,38.0514895,16.449139,54.1765655,19.2073667,42.6204203,0.00852440289,0.604831692,0.557177214,-0.000119747146,,,,,,,,,,,,,,,,
2026-06-16 00:39:30.129,1837,11.0372794,80.256533,27.2219415,37.8943145,16.4391672,54.1775113,19.219898,42.569288,0.00659828851,0.604152752,0.554121388,-0.000116968987,,,,,,,,,,,,,,,,
2026-06-16 00:39:50.146,1838,11.0947561,80.1393328,27.062497,37.737046,16.4501677,54.1468755,19.2648911,42.4782964,0.00132687814,0.603385962,0.551204591,-0.000118064406,,,,,,,,,,,,,,,,
2026-06-16 00:40:10.105,1839,11.110167,80.1520203,26.919103,37.5855038,16.4754192,54.1187468,19.2619083,42.4209679,0.00839160958,0.602426022,0.547706476,-0.000117381476,,,,,,,,,,,,,,,,
2026-06-16 00:40:30.105,1840,11.1486226,80.1153263,26.7880219,37.432086,16.4432858,54.1071958,19.2382425,42.4166714,0.00520238668,0.601862869,0.546018518,-0.000115125076,,,,,,,,,,,,,,,,
2026-06-16 00:40:50.145,1841,11.2065075,79.9424131,26.6710756,37.2740791,16.4401008,54.1220474,19.23484,42.4605667,0.00211485834,0.600892876,0.543985399,-0.000121569203,,,,,,,,,,,,,,,,
2026-06-16 00:41:10.105,1842,11.2681962,79.6680855,26.563326,37.1025234,16.4682513,54.0641531,19.2477332,42.5246057,0.00884668949,0.600050381,0.541912045,-0.000119520413,,,,,,,,,,,,,,,,
2026-06-16 00:41:30.106,1843,11.317625,79.492203,26.4634995,36.9165185,16.4457168,54.046374,19.1855488,42.5646465,0.00413887724,0.599255669,0.539975519,-0.000123893896,,,,,,,,,,,,,,,,
2026-06-16 00:41:50.139,1844,11.2963339,79.1623582,26.3720986,36.7114419,16.4700928,54.0639754,19.1927118,42.7116902,0.00906097724,0.598261624,0.538281622,-0.000119361973,,,,,,,,,,,,,,,,
2026-06-16 00:42:10.137,1845,11.3253403,78.8785943,26.289525,36.4843166,16.4705619,54.0554345,19.1387283,42.8395761,0.005043983,0.597477094,0.536571485,-0.000120110464,,,,,,,,,,,,,,,,
2026-06-16 00:42:30.105,1846,11.2961636,79.0278432,26.3624982,36.2833863,16.4747373,54.0398879,19.0943689,43.0220829,0.00702047232,0.596624806,0.535648289,0.109558802,,,,,,,,,,,,,,,,
2026-06-16 00:42:50.104,1847,11.3196414,79.0912214,22.3790428,36.6357436,16.4517573,54.046274,19.0435682,43.2346772,0.00238240774,0.595552144,0.534697933,0.0697808067,,,,,,,,,,,,,,,,
2026-06-16 00:43:10.104,1848,11.3455586,78.6741432,19.9359928,37.2323636,16.4542583,54.0640005,19.0074079,43.4568006,0.00408741288,0.594936583,0.536128721,0.0604640232,,,,,,,,,,,,,,,,
2026-06-16 00:43:30.105,1849,11.3629888,78.3394558,18.7173032,37.7688554,16.4551489,54.0511001,18.9484965,43.6652501,0.00869753662,0.594454126,0.538758836,0.0578669194,,,,,,,,,,,,,,,,
2026-06-16 00:43:50.105,1850,11.324769,78.1502829,18.2331689,38.1821446,16.4463649,54.049221,18.9024616,43.8905044,0.00817337099,0.594509266,0.543277797,0.0576818563,,,,,,,,,,,,,,,,
2026-06-16 00:44:10.105,1851,11.288565,77.6550409,19.2028065,38.4903333,16.4680491,54.0596079,18.8505128,44.1857567,0.0020154139,0.594999923,0.547332055,0.056923498,,,,,,,,,,,,,,,,
2026-06-16 00:44:30.105,1852,11.2437558,77.5812937,21.2230865,38.7163947,16.4244341,54.072141,18.8161411,44.3841263,0.0106663265,0.595510932,0.551006064,0.0573317481,,,,,,,,,,,,,,,,
2026-06-16 00:44:50.105,1853,11.1544625,77.8173749,23.3586228,38.8877242,16.4575925,54.0464276,18.7948842,44.5295479,0.00256287085,0.596069515,0.554880786,0.0570270684,,,,,,,,,,,,,,,,
2026-06-16 00:45:10.105,1854,11.0875511,77.8080353,25.1683092,39.0134689,16.4447122,54.0259008,18.7995698,44.663408,0.00645021585,0.596947638,0.558646042,0.0571228999,,,,,,,,,,,,,,,,
2026-06-16 00:45:30.127,1855,10.9650168,78.2665537,26.5370565,39.108483,16.4555854,54.0504674,18.7930469,44.6490741,0.00339300716,0.597862222,0.560615423,0.0581370783,,,,,,,,,,,,,,,,
2026-06-16 00:45:50.105,1856,10.897132,78.7520118,27.5346953,39.1811536,16.4189983,54.0609432,18.7986032,44.6580232,0.0090691823,0.598519418,0.562981266,0.0575156694,,,,,,,,,,,,,,,,
2026-06-16 00:46:10.105,1857,10.8641246,78.9338615,28.1957755,39.2354124,16.4391663,54.0475216,18.8035715,44.5878311,0.00463261517,0.599512461,0.564978694,0.0577107196,,,,,,,,,,,,,,,,
2026-06-16 00:46:30.105,1858,10.833,78.9292998,28.633644,39.2819776,16.4459036,54.0553148,18.8190311,44.4912746,0.00819513854,0.600263051,0.566647335,0.056982902,,,,,,,,,,,,,,,,
2026-06-16 00:46:50.124,1859,10.8231072,78.9259228,29.0091764,39.3203199,16.4482838,54.0546336,18.8683588,44.3778358,0.00281429282,0.600887208,0.567261751,0.0576505699,,,,,,,,,,,,,,,,
2026-06-16 00:47:10.107,1860,10.7768322,79.2602245,29.0579631,39.3145207,16.4451463,54.0488064,18.883219,44.2217896,0.00465452981,0.601522725,0.567998712,-0.000124183458,,,,,,,,,,,,,,,,
2026-06-16 00:47:30.105,1861,10.7132382,79.6765232,28.9106395,39.2452875,16.4404586,54.0502304,18.8924783,43.9983757,0.00344412447,0.602076978,0.568622349,-0.000121274177,,,,,,,,,,,,,,,,
2026-06-16 00:47:50.110,1862,10.6892959,79.9658493,28.7983755,39.1395866,16.4570276,54.0547331,18.9367357,43.8650967,0.00857726464,0.602571133,0.569344114,-0.000121825984,,,,,,,,,,,,,,,,
2026-06-16 00:48:10.149,1863,10.6999204,80.1294952,28.6675705,39.020331,16.4304349,54.016482,18.9710136,43.7026749,0.00881285797,0.603038724,0.56922563,-0.000120790662,,,,,,,,,,,,,,,,
2026-06-16 00:48:30.105,1864,10.6597008,80.3096069,28.4678545,38.8925602,16.4611099,54.0424349,18.9951097,43.5012636,0.00246769443,0.603663198,0.568653285,-0.000122063644,,,,,,,,,,,,,,,,
2026-06-16 00:48:50.104,1865,10.6732656,80.1700704,28.2336002,38.7547127,16.4528297,54.0591034,19.048377,43.3831868,0.00678738648,0.603882871,0.567435533,-0.000114002339,,,,,,,,,,,,,,,,
2026-06-16 00:49:10.158,1866,10.6888907,80.0878889,27.9926352,38.6067304,16.4557408,54.0692575,19.0760576,43.2617661,0.00315336187,0.603921504,0.565840189,-0.000117900503,,,,,,,,,,,,,,,,
2026-06-16 00:49:30.105,1867,10.659944,79.9664538,27.7580943,38.445781,16.450866,54.0450095,19.0858816,43.1126998,0.00643770601,0.604080623,0.564134223,-0.000117586355,,,,,,,,,,,,,,,,
2026-06-16 00:49:50.131,1868,10.6654903,79.848952,27.5380406,38.2828138,16.4459792,54.0562898,19.1138012,43.0009747,0.00385944774,0.60417343,0.560555473,-0.00011789504,,,,,,,,,,,,,,,,
2026-06-16 00:50:10.105,1869,10.6219765,80.0008379,27.3308668,38.1171401,16.4519786,54.0305522,19.1531353,42.8616565,0.00789088929,0.603825213,0.557273591,-0.000115887226,,,,,,,,,,,,,,,,
2026-06-16 00:50:30.105,1870,10.6242845,80.2651468,27.1438582,37.9532506,16.4349904,54.0474225,19.1610321,42.7445588,0.00810579299,0.603385427,0.554228534,-0.000122148327,,,,,,,,,,,,,,,,
2026-06-16 00:50:50.120,1871,10.6155947,80.310215,26.9656275,37.7907885,16.4418519,54.0624141,19.1637024,42.6288021,0.00195149256,0.602431582,0.551280882,-0.000118485091,,,,,,,,,,,,,,,,
