Address,USB0::0x2A8D::0x8601::MY59013886::0::INSTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Model,DAQ973A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serial Number:,MY59013886,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Firmware Version,A.03.03-01.00-02.01-00.02-02.00-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Start Time,2026-06-18 17:56:37.763,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stop Time,2026-06-18 21:49:04.389,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data Log Running,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instrument Configuration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Modules,4,Slot 0,SCD,Slot 1,DAQM901A,Slot 4,DAQ970A Computed Channels,Slot 10,Virtual Digitizer Channels,,,,,,,,,,,,,,,,,,,,
2026-06-18 19:08:44.398,211,-40.0002609,0.000117657895,52.1148453,58.6304646,21.8077644,33.481477,26.9802636,16.7799335,0.0056396246,-40.0004472,-3.75723943E-05,0.089639076,,,,,,,,,,,,,,,,
2026-06-18 19:09:04.389,212,-40.0002207,0.000101686755,52.1097933,58.6338532,21.7646456,33.4186767,26.9192699,16.8354655,-0.000748540735,-40.0002624,3.01268556E-05,0.0941248016,,,,,,,,,,,,,,,,
2026-06-18 19:09:24.389,213,-40.0003015,0.000111820961,52.1181676,58.6319049,21.7339322,33.4850121,26.8799064,16.9048735,0.00572142241,-40.0004869,-2.67717672E-05,0.0950677315,,,,,,,,,,,,,,,,
2026-06-18 19:09:44.423,214,-40.000248,0.000118002596,52.1414775,58.6339727,21.7652243,33.5152022,26.8804277,16.9494649,0.0041083875,-40.0004226,1.58562398E-06,0.0871541363,,,,,,,,,,,,,,,,
2026-06-18 19:10:04.388,215,-40.0002598,0.000182645498,52.1722793,58.6331779,21.7613764,33.5550577,26.8425262,17.0098232,0.000590387581,-40.0003347,2.32098582E-06,0.084796167,,,,,,,,,,,,,,,,
2026-06-18 19:10:24.415,216,-40.0003858,6.92389137E-05,52.1625568,58.6292514,21.7581195,33.5095832,26.7925229,17.1198074,0.00220568862,-40.0003787,-1.01342054E-05,0.0936089107,,,,,,,,,,,,,,,,
2026-06-18 19:10:44.388,217,-40.0002817,8.61752162E-05,52.1531802,58.6314447,21.7846759,33.5642649,26.7464951,17.2121786,0.000718519861,-40.0003231,5.71973635E-05,0.0918221332,,,,,,,,,,,,,,,,
2026-06-18 19:11:04.388,218,-40.0002746,0.000128688323,52.1576418,58.6285761,21.7795575,33.4985656,26.7049994,17.2640801,-0.000221056338,-40.0002593,1.64996814E-05,0.0849813012,,,,,,,,,,,,,,,,
2026-06-18 19:11:24.388,219,-40.0003309,0.000157160614,52.1497147,58.6304646,21.8009679,33.4654017,26.6711005,17.4406928,0.000185802149,-40.0002957,1.76946444E-05,0.0832750139,,,,,,,,,,,,,,,,
2026-06-18 19:11:44.389,220,-40.0004138,0.000140959674,52.1249792,58.6297116,21.7890048,33.437952,26.61023,17.562459,0.00499945962,-40.0004013,4.68793176E-05,0.0982353118,,,,,,,,,,,,,,,,
2026-06-18 19:12:04.388,221,-40.0002197,9.76652451E-05,52.102415,58.6241895,21.7814557,33.3953348,26.5689002,17.7057246,-0.00224427307,-40.0002338,7.28927429E-05,0.0849823229,,,,,,,,,,,,,,,,
2026-06-18 19:12:24.391,222,-40.000379,0.000100491792,52.0945895,58.6285283,21.7952051,33.4318322,26.5533007,17.7991458,0.00125532402,-40.0003175,2.24744964E-05,0.0953379751,,,,,,,,,,,,,,,,
2026-06-18 19:12:44.389,223,-40.0003162,0.000100629673,52.1034708,58.6255999,21.7652459,33.4184657,26.5199871,17.8426437,0.0049819302,-40.0003863,1.03180459E-05,0.0860490078,,,,,,,,,,,,,,,,
2026-06-18 19:13:04.407,224,-40.0002942,8.61522362E-05,52.1028445,58.6216735,21.7526393,33.4204965,26.493207,17.9568946,0.0043281223,-40.0004432,4.21684058E-05,0.0875435895,,,,,,,,,,,,,,,,
2026-06-18 19:13:24.389,225,-40.0002816,0.000133996716,52.1243768,58.6221994,21.7443942,33.4533959,26.4802924,18.1350168,0.000280728058,-40.0002869,3.54352489E-05,0.0979701874,,,,,,,,,,,,,,,,
2026-06-18 19:13:44.388,226,-40.0003785,8.40380709E-05,52.1195693,58.6185001,21.7779792,33.4300043,26.4442024,18.1925238,0.00349731718,-40.0004238,9.78950456E-06,0.0901310124,,,,,,,,,,,,,,,,
2026-06-18 19:14:04.389,227,-40.0002614,4.18237049E-05,52.1217046,58.6193726,21.7780794,33.4081098,26.3987361,18.1783979,0.00233821532,-40.0003241,4.13411237E-05,0.0885204227,,,,,,,,,,,,,,,,
2026-06-18 19:14:24.398,228,-40.0002628,0.000153690626,52.1053854,58.6190798,21.803797,33.3387816,26.3671702,18.2331418,-0.000339266697,-40.0002443,3.0678377E-05,0.0887769586,,,,,,,,,,,,,,,,
2026-06-18 19:14:44.404,229,-40.0003542,9.42412165E-05,52.1121672,58.6178247,21.8115828,33.2715753,26.3281783,18.3146012,-0.000755925291,-40.0002254,2.91387131E-05,0.0905636732,,,,,,,,,,,,,,,,
2026-06-18 19:15:04.426,230,-40.0003802,0.00012365569,52.1378987,58.6164562,21.837704,33.2800946,26.2821032,18.3935029,-0.00014638797,-40.0002402,-4.84879217E-06,0.0811861164,,,,,,,,,,,,,,,,
2026-06-18 19:15:24.399,231,-40.0004125,0.000124138272,52.1627894,58.6145139,21.8354293,33.2985804,26.2539478,18.4720231,-0.000621511657,-40.0001779,4.24211864E-05,0.0896791694,,,,,,,,,,,,,,,,
2026-06-18 19:15:44.392,232,-40.0003516,0.000137351805,52.1864098,58.6151713,21.819924,33.3103612,26.1977337,18.5750657,0.00508948318,-40.0003643,1.70052427E-06,0.0991987214,,,,,,,,,,,,,,,,
2026-06-18 19:16:04.389,233,-40.000346,7.27318825E-05,52.1958043,58.6123923,21.8372425,33.305634,26.1486576,18.6649234,0.000613113536,-40.0003325,1.3558234E-05,0.0849628402,,,,,,,,,,,,,,,,
2026-06-18 19:16:24.431,234,-40.0002451,0.000137236904,52.1884616,58.6102587,21.8533881,33.3106807,26.0935342,18.7705305,0.00632762946,-40.0004429,1.1145328E-05,0.100583444,,,,,,,,,,,,,,,,
2026-06-18 19:16:44.413,235,-40.0002246,0.000103042579,52.1648234,58.6129122,21.8378731,33.3754162,26.0604355,18.8281411,-0.000313667821,-40.0003383,3.37347247E-05,0.0764054226,,,,,,,,,,,,,,,,
2026-06-18 19:17:04.398,236,-40.0003455,0.000106466607,52.1592165,58.6100615,21.8367373,33.3723867,26.0222237,18.9420452,0.00245407218,-40.0003363,-1.45004164E-05,0.084074482,,,,,,,,,,,,,,,,
2026-06-18 19:17:24.413,237,-40.0003026,9.90210685E-05,52.1432848,58.6103962,21.8189789,33.3659744,26.0146483,19.0929564,7.12737245E-05,-40.000268,8.13494041E-06,0.0954521283,,,,,,,,,,,,,,,,
2026-06-18 19:17:44.391,238,-40.0003433,0.000111797981,52.1280093,58.6110775,21.826902,33.3720385,25.9596788,19.2155052,0.00487699503,-40.0003921,-1.12602283E-06,0.104442349,,,,,,,,,,,,,,,,
2026-06-18 19:18:04.389,239,-40.0002662,9.69069032E-05,52.1107595,58.6052207,21.8373158,33.3457722,25.9419404,19.2566896,0.00502584453,-40.0004316,-4.1065363E-05,0.0925436134,,,,,,,,,,,,,,,,
2026-06-18 19:18:24.396,240,-40.0002404,0.000144475623,52.1149407,58.6067208,21.8666231,33.2862302,25.9043044,19.2748028,0.000346141023,-40.0003333,-1.27309519E-05,0.0892520758,,,,,,,,,,,,,,,,
2026-06-18 19:18:44.409,241,-40.0003433,7.60180308E-05,52.1155193,58.6062248,21.8381905,33.3391369,25.8435525,19.4515288,-0.000626749566,-40.0002515,4.35931694E-05,0.0768970312,,,,,,,,,,,,,,,,
2026-06-18 19:19:04.423,242,-40.0003494,8.33716492E-05,52.1224323,58.6036669,21.8534389,33.3031607,25.8494121,19.5346958,0.00368598536,-40.0003149,4.55694543E-05,0.0937963067,,,,,,,,,,,,,,,,
2026-06-18 19:19:24.401,243,-40.0002898,0.000132870693,52.1199749,58.6053821,21.8430221,33.3058799,25.8358144,19.5431472,0.00347122646,-40.0003717,-8.54858145E-06,0.0900816994,,,,,,,,,,,,,,,,
2026-06-18 19:19:44.388,244,-40.0003236,0.000136455582,52.1070973,58.6056152,21.8306688,33.3233425,25.8180227,19.5436568,-4.35649752E-05,-40.000293,1.52817383E-05,0.0955475172,,,,,,,,,,,,,,,,
2026-06-18 19:20:04.398,245,-40.0003133,0.000129400705,52.1180006,58.606673,21.8168769,33.3090652,25.7806773,19.6001316,0.00594893478,-40.0004952,-1.4339556E-05,0.0944885903,,,,,,,,,,,,,,,,
2026-06-18 19:20:24.404,246,-40.0002419,0.000148336272,52.1391871,58.6043303,21.8227351,33.3109503,25.7539949,19.69458,0.000589130391,-40.0003394,2.26353568E-05,0.0906942686,,,,,,,,,,,,,,,,
2026-06-18 19:20:44.398,247,-40.0003931,7.12381788E-05,52.1466728,58.6048143,21.8392039,33.3121842,25.7013213,19.7658106,-4.49807507E-05,-40.0002869,4.05598018E-05,0.0897351806,,,,,,,,,,,,,,,,
2026-06-18 19:21:04.388,248,-40.0003694,0.000114716448,52.1632785,58.6050773,21.8019282,33.4112,25.6558044,19.8563226,-0.000881244406,-40.0002596,2.68177273E-05,0.0934844344,,,,,,,,,,,,,,,,
2026-06-18 19:21:24.389,249,-40.0004067,0.000125494095,52.1786914,58.6026091,21.8182995,33.3515803,25.5896987,19.9560914,0.00402069446,-40.0003918,4.28118474E-05,0.0911208732,,,,,,,,,,,,,,,,
2026-06-18 19:21:44.388,250,-40.0003348,0.000136225782,52.1802899,58.5971827,21.8378253,33.3343756,25.6053679,20.0696082,-0.00196436552,-40.0001974,7.38349253E-05,0.0883508758,,,,,,,,,,,,,,,,
2026-06-18 19:22:04.443,251,-40.0003979,5.27392323E-05,52.1769497,58.6003859,21.8622747,33.3198499,25.5577405,20.1473171,-6.17310298E-05,-40.0002249,9.12308289E-05,0.0886257797,,,,,,,,,,,,,,,,
2026-06-18 19:22:24.389,252,-40.0004273,9.85384873E-05,52.1668156,58.5969376,21.8785564,33.3129634,25.5186753,20.2617248,0.00501760959,-40.0003769,6.66421672E-06,0.0782858761,,,,,,,,,,,,,,,,
2026-06-18 19:22:44.400,253,-40.0003486,0.000116233132,52.1507109,58.5964595,21.8759686,33.3059123,25.4847906,20.405083,0.00262491906,-40.0003232,6.28734378E-05,0.0867583237,,,,,,,,,,,,,,,,
2026-06-18 19:23:04.427,254,-40.0003328,7.31455235E-05,52.1269714,58.5962862,21.8696613,33.3074926,25.4170995,20.5738866,0.00095986362,-40.0002934,4.21684058E-05,0.086336882,,,,,,,,,,,,,,,,
2026-06-18 19:23:24.414,255,-40.0003166,0.000102077416,52.1053675,58.5952165,21.8798641,33.3071233,25.3786418,20.6835863,0.000560899919,-40.0002658,4.20535055E-05,0.0856461282,,,,,,,,,,,,,,,,
2026-06-18 19:23:44.389,256,-40.0002996,6.36317797E-05,52.0848553,58.5960412,21.8582661,33.3173344,25.3793614,20.8059398,0.00618104383,-40.0003902,1.87747071E-05,0.0867754215,,,,,,,,,,,,,,,,
2026-06-18 19:24:04.399,257,-40.0002616,8.96911651E-05,52.0799762,58.5932682,21.8673951,33.2871886,25.3298098,20.9219935,0.00440894102,-40.0004041,-4.18696651E-05,0.0945107145,,,,,,,,,,,,,,,,
2026-06-18 19:24:24.389,258,-40.0002439,0.000136823263,52.0825768,58.593561,21.854179,33.2786783,25.2994395,21.1257957,-0.0013064735,-40.0002878,4.13641038E-07,0.0887845473,,,,,,,,,,,,,,,,
2026-06-18 19:24:44.405,259,-40.0003944,0.000149623155,52.0738387,58.5909375,21.8692779,33.2554235,25.357246,21.1661543,0.00577466798,-40.0004236,3.61935908E-05,0.0797024425,,,,,,,,,,,,,,,,
2026-06-18 19:25:04.424,260,-40.0002565,9.95496098E-05,52.0676177,58.5894195,21.8598051,33.3168145,25.276209,21.1833652,0.00246394814,-40.000398,-4.66495171E-06,0.0966238534,,,,,,,,,,,,,,,,
2026-06-18 19:25:24.388,261,-40.0002833,0.000167133959,52.0557423,58.5918698,21.881814,33.306816,25.2436587,21.2774861,-0.000423976499,-40.0002919,3.4676907E-05,0.0932470096,,,,,,,,,,,,,,,,
2026-06-18 19:25:44.388,262,-40.0003846,0.000160079082,52.0640091,58.5906745,21.8523605,33.31156,25.2048185,21.3724009,0.000984635094,-40.0002482,-2.54848839E-05,0.0752343231,,,,,,,,,,,,,,,,
2026-06-18 19:26:04.437,263,-40.0003813,7.52367088E-05,52.0718585,58.5923479,21.8196942,33.3079351,25.1719179,21.5131328,0.00182102976,-40.0003114,2.18770149E-05,0.0900786754,,,,,,,,,,,,,,,,
2026-06-18 19:26:24.414,264,-40.0002909,4.74767991E-05,52.1004407,58.587776,21.8785044,33.314868,25.1115813,21.6075428,0.00168831919,-40.0003059,6.20461557E-05,0.0819484303,,,,,,,,,,,,,,,,
2026-06-18 19:26:44.389,265,-40.0003048,0.000115888431,52.1207384,58.5849433,21.8315529,33.3508973,25.0414913,21.7769748,0.00377163058,-40.0004116,4.68333575E-05,0.0812747771,,,,,,,,,,,,,,,,
2026-06-18 19:27:04.389,266,-40.0002499,0.000120139741,52.1396404,58.5858158,21.8243637,33.3698397,25.0008384,21.9476897,0.005610592,-40.0004568,-2.70015678E-05,0.0883854457,,,,,,,,,,,,,,,,
2026-06-18 19:27:24.388,267,-40.000251,0.000108236072,52.1329838,58.586025,21.8370887,33.3946092,24.9546263,22.100216,-0.0018943375,-40.0002504,6.36777398E-05,0.0866921969,,,,,,,,,,,,,,,,
2026-06-18 19:27:44.388,268,-40.0002888,7.59720706E-05,52.1235835,58.586264,21.8586954,33.4047157,24.9090349,22.2568269,0.00398233751,-40.0003477,-7.4914988E-06,0.0960712973,,,,,,,,,,,,,,,,
2026-06-18 19:28:04.398,269,-40.0002475,0.000105984026,52.1130857,58.5860608,21.8790105,33.3814744,24.8614252,22.4277967,0.00541713869,-40.0004258,-2.42439608E-05,0.0884659276,,,,,,,,,,,,,,,,
2026-06-18 19:28:24.389,270,-40.0001897,9.57808803E-05,52.1056598,58.5875967,21.8602133,33.3856098,24.793889,22.6183538,0.00322868067,-40.000374,2.0705032E-05,0.0789020512,,,,,,,,,,,,,,,,
2026-06-18 19:28:44.393,271,-40.0002311,0.000150197657,52.0794692,58.5835807,21.8615144,33.3394524,24.7424854,22.7219673,-0.00108802807,-40.0002481,5.17740699E-05,0.0859529305,,,,,,,,,,,,,,,,
2026-06-18 19:29:04.435,272,-40.0003385,0.000127263559,52.0659953,58.5802639,21.8988613,33.3374841,24.7484524,22.8176311,0.00658424337,-40.000345,-9.85844474E-06,0.0901970026,,,,,,,,,,,,,,,,
2026-06-18 19:29:24.389,273,-40.0002879,8.6060316E-05,52.0540722,58.584525,21.868024,33.3720739,24.6948817,22.8666386,0.00205484647,-40.000336,1.10763878E-05,0.0949025443,,,,,,,,,,,,,,,,
2026-06-18 19:29:44.389,274,-40.0003671,0.000148152432,52.0515194,58.578973,21.871343,33.3777561,24.6832916,22.9291263,0.00478902619,-40.0004392,-2.16931744E-05,0.101602805,,,,,,,,,,,,,,,,
2026-06-18 19:30:04.389,275,-40.0002735,0.000116600813,52.057979,58.581734,21.8499673,33.3957919,24.6518123,23.0933491,0.00514669798,-40.000456,-1.89355675E-05,0.0873120161,,,,,,,,,,,,,,,,
2026-06-18 19:30:24.409,276,-40.0002165,0.000120484442,52.0471056,58.5762718,21.8609729,33.4299046,24.6663946,23.0939867,-0.00141552269,-40.0002439,2.44048212E-05,0.0951078113,,,,,,,,,,,,,,,,
2026-06-18 19:30:44.399,277,-40.0003829,0.000109454015,52.0355822,58.578973,21.872528,33.4634665,24.6592486,23.0827342,0.00549197943,-40.0004297,2.89548727E-06,0.0944274681,,,,,,,,,,,,,,,,
2026-06-18 19:31:04.389,278,-40.000259,8.45666122E-05,52.0323196,58.5775029,21.8965597,33.4663142,24.6411,23.1424648,0.00161910708,-40.0002831,4.92462636E-05,0.0872741872,,,,,,,,,,,,,,,,
2026-06-18 19:31:24.389,279,-40.0002508,7.40187657E-05,52.0429305,58.5776104,21.8640177,33.4615709,24.6410731,23.2022872,0.00620386171,-40.0004351,-1.1558969E-05,0.0944846211,,,,,,,,,,,,,,,,
2026-06-18 19:31:44.437,280,-40.0002814,9.66081624E-05,52.067731,58.5785906,21.8945524,33.4588186,24.5902852,23.2626611,0.0030294953,-40.0003898,-4.37080697E-05,0.0979616207,,,,,,,,,,,,,,,,
2026-06-18 19:32:04.389,281,-40.0002147,0.00010745475,52.076988,58.5775208,21.8964814,33.4637267,24.5579741,23.3421942,0.00602229769,-40.0004862,-6.48037626E-06,0.0865395757,,,,,,,,,,,,,,,,
2026-06-18 19:32:24.409,282,-40.0002843,8.69335581E-05,52.0916251,58.5776403,21.8932683,33.4400867,24.5270005,23.4528965,0.00502745566,-40.0004893,-4.54775341E-05,0.0999170902,,,,,,,,,,,,,,,,
2026-06-18 19:32:44.426,283,-40.0002646,0.000104444362,52.094667,58.5748494,21.8804762,33.4860613,24.5023391,23.6118929,0.00383991187,-40.0004332,-2.01305305E-05,0.0872715238,,,,,,,,,,,,,,,,
2026-06-18 19:33:04.432,284,-40.0002224,0.000108741633,52.0911658,58.5736542,21.8381103,33.5414646,24.4906297,23.7047819,0.00441037748,-40.0004329,8.0889803E-06,0.0817260219,,,,,,,,,,,,,,,,
2026-06-18 19:33:24.388,285,-40.0002726,0.00016325033,52.074292,58.5731283,21.8478652,33.558066,24.4352086,23.8100451,-0.00110171926,-40.0002575,3.95256992E-06,0.0853014588,,,,,,,,,,,,,,,,
2026-06-18 19:33:44.388,286,-40.0003737,9.63783618E-05,52.0631085,58.5732239,21.8482428,33.5764176,24.394392,23.9565567,0.000454615629,-40.0002637,2.01764906E-05,0.0913935044,,,,,,,,,,,,,,,,
2026-06-18 19:34:04.388,287,-40.0003071,0.000153966386,52.0506307,58.5678214,21.8501886,33.5736522,24.4048766,24.0640976,0.00313631051,-40.0003127,1.58102797E-05,0.0862952806,,,,,,,,,,,,,,,,
2026-06-18 19:34:24.430,288,-40.0003461,6.08052326E-05,52.0319856,58.5685087,21.8966211,33.558342,24.3776079,24.1215117,0.00179122953,-40.0003194,4.36621096E-05,0.0858703943,,,,,,,,,,,,,,,,
2026-06-18 19:34:44.388,289,-40.0003148,0.000102376157,52.0089628,58.5691302,21.9020512,33.5942499,24.3581812,24.1587832,0.00534666248,-40.0004318,-2.77828897E-05,0.0906279697,,,,,,,,,,,,,,,,
2026-06-18 19:35:04.389,290,-40.0002919,8.78068003E-05,52.0088375,58.567917,21.8799921,33.592708,24.347572,24.2000931,0.00360462883,-40.000396,2.74152088E-05,0.0973160632,,,,,,,,,,,,,,,,
2026-06-18 19:35:24.434,291,-40.0002303,0.000126390317,52.0136747,58.5708513,21.8961072,33.5596705,24.3187089,24.2894567,0.00586067634,-40.0004434,-1.17887696E-05,0.0898495468,,,,,,,,,,,,,,,,
2026-06-18 19:35:44.389,292,-40.0002423,0.000108350972,52.0100602,58.5683473,21.903122,33.5647797,24.3482305,24.3324354,0.00354540068,-40.000402,6.59987256E-05,0.0876331927,,,,,,,,,,,,,,,,
2026-06-18 19:36:04.420,293,-40.0002331,0.000158999019,52.0017816,58.5679469,21.8838563,33.5830202,24.3488722,24.2471838,-0.000355748071,-40.0002678,4.43974714E-05,0.0850681836,,,,,,,,,,,,,,,,
2026-06-18 19:36:24.388,294,-40.0003587,0.000140614973,51.9839361,58.56919,21.8980468,33.5928907,24.3293917,24.240958,-0.000277344906,-40.0002225,4.36391295E-05,0.0921734571,,,,,,,,,,,,,,,,
2026-06-18 19:36:44.389,295,-40.0003615,8.62671365E-05,51.9832502,58.5693274,21.9260859,33.6330907,24.3381456,24.1906945,0.000748986615,-40.0002116,4.382297E-05,0.0944113509,,,,,,,,,,,,,,,,
2026-06-18 19:37:04.389,296,-40.0003418,0.000169730706,52.0000221,58.568927,21.9017676,33.6106978,24.3234447,24.24146,0.00118885382,-40.0002582,-3.13907588E-05,0.0998371792,,,,,,,,,,,,,,,,
2026-06-18 19:37:24.389,297,-40.0003717,0.000133031554,52.0245956,58.5667158,21.8868897,33.6167484,24.3067755,24.1851518,0.00423930997,-40.0003382,5.61402809E-05,0.0871829368,,,,,,,,,,,,,,,,
2026-06-18 19:37:44.393,298,-40.0003219,0.00012363271,52.0347114,58.56316,21.8933627,33.6197096,24.2587254,24.3019484,0.000354978129,-40.0002568,1.92802684E-05,0.0889253812,,,,,,,,,,,,,,,,
2026-06-18 19:38:04.388,299,-40.0002941,0.000136064921,52.0411411,58.5643134,21.9012654,33.6220642,24.2358916,24.3821354,0.00480708192,-40.0003686,1.05018864E-05,0.0112405598,,,,,,,,,,,,,,,,
2026-06-18 19:38:24.388,300,-40.0003154,9.57579003E-05,51.8475986,58.5043427,21.9201515,33.621095,24.2320506,24.4552545,0.00342498392,-40.0003954,2.17621146E-05,-0.000107000942,,,,,,,,,,,,,,,,
2026-06-18 19:38:44.388,301,-40.0002319,0.00017552168,51.6320848,58.3737198,21.9078336,33.6461485,24.1954915,24.5506421,0.000934683041,-40.0002928,2.18080747E-05,-0.000110210713,,,,,,,,,,,,,,,,
2026-06-18 19:39:04.389,302,-40.0003698,0.000157344455,51.4390133,58.2087363,21.9219953,33.6394466,24.1636077,24.6651435,0.00658642909,-40.0004522,-1.47072369E-06,-0.000109180854,,,,,,,,,,,,,,,,
2026-06-18 19:39:24.433,303,-40.0002434,0.00011965716,51.2364061,58.0277414,21.8966128,33.6889218,24.1530829,24.7475585,-0.0012528487,-40.0002283,2.85412316E-05,-0.000114991222,,,,,,,,,,,,,,,,
2026-06-18 19:39:44.453,304,-40.0003481,8.6060316E-05,51.0012193,57.8168998,21.915983,33.6757153,24.1574879,24.8150219,0.00445085809,-40.0003878,7.26169822E-06,-0.00011160389,,,,,,,,,,,,,,,,
2026-06-18 19:40:04.389,305,-40.000254,0.000113889166,50.7503208,57.5837987,21.9045876,33.6646129,24.122876,24.820281,0.00202065871,-40.0003008,2.40601204E-05,-0.000110467494,,,,,,,,,,,,,,,,
2026-06-18 19:40:24.389,306,-40.0003787,9.69988234E-05,50.491667,57.3260414,21.922144,33.655714,24.1111988,24.7466539,0.00352089122,-40.0003431,1.29837326E-05,-0.000109508661,,,,,,,,,,,,,,,,
2026-06-18 19:40:44.389,307,-40.0002973,0.000120967024,50.2417189,57.0551504,21.9195115,33.6710729,24.1002707,24.780527,0.00269966327,-40.0003257,4.96139445E-05,-0.000112644675,,,,,,,,,,,,,,,,
2026-06-18 19:41:04.418,308,-40.0002961,0.000125907736,50.0090879,56.7770302,21.9071009,33.6452765,24.121927,24.8195719,0.00100587862,-40.000264,1.69822626E-05,-0.00010756914,,,,,,,,,,,,,,,,
2026-06-18 19:41:24.405,309,-40.0003594,0.00012367867,49.7926141,56.5034604,21.8954416,33.6665077,24.1322707,24.7461324,0.00628632834,-40.0003964,-1.12602283E-05,-0.000111464572,,,,,,,,,,,,,,,,
2026-06-18 19:41:44.416,310,-40.0002915,9.32300939E-05,49.5865547,56.2292443,21.881831,33.6709173,24.1067049,24.7195089,-9.23448768E-05,-40.0002974,5.68526627E-05,-0.000107730311,,,,,,,,,,,,,,,,
2026-06-18 19:42:04.397,311,-40.0003545,0.000137236904,49.4052173,55.9662832,21.9093601,33.6883598,24.1018917,24.6875344,0.00244809191,-40.0002541,8.47964128E-06,-0.000109992175,,,,,,,,,,,,,,,,
2026-06-18 19:42:24.427,312,-40.0003515,0.000108764613,49.2348969,55.7071822,21.8698082,33.6888494,24.1045058,24.7065564,0.0027605715,-40.0003466,6.60446857E-05,-0.000106339866,,,,,,,,,,,,,,,,
2026-06-18 19:42:44.393,313,-40.0002861,7.82700764E-05,49.0764022,55.4478567,21.8801873,33.6589298,24.0518664,24.7735125,0.0043208021,-40.0003863,-3.61016706E-05,-0.000108170118,,,,,,,,,,,,,,,,
2026-06-18 19:43:04.388,314,-40.0002811,0.000120415502,48.935917,55.1881274,21.9033656,33.6696787,24.0365249,24.8861272,0.00591173849,-40.0004596,-2.81275906E-05,-0.000111767793,,,,,,,,,,,,,,,,
2026-06-18 19:43:24.389,315,-40.0002746,0.000108741633,48.799877,54.9193028,21.9186507,33.6884088,23.9913282,25.0173335,-0.00126494715,-40.0002689,4.18696651E-05,-0.000115551224,,,,,,,,,,,,,,,,
2026-06-18 19:43:44.388,316,-40.0003734,9.70907436E-05,48.6724286,54.6414148,21.9140242,33.6505138,23.9353831,25.2061841,0.00527169533,-40.0003854,-2.30030377E-05,-0.000111726817,,,,,,,,,,,,,,,,
2026-06-18 19:44:04.430,317,-40.0002326,0.000135950021,48.5567646,54.3576768,21.9237878,33.6997323,23.9276963,25.3888472,0.00246689231,-40.0003769,2.59444851E-05,-0.000115209759,,,,,,,,,,,,,,,,
2026-06-18 19:44:24.412,318,-40.0003097,0.000121909206,48.4389717,54.0599975,21.9212196,33.6706537,23.8604417,25.5753646,-0.000279974203,-40.0002149,1.20415502E-05,-0.000118496018,,,,,,,,,,,,,,,,
2026-06-18 19:44:44.388,319,-40.0004041,9.92738491E-05,48.3335752,53.7471097,21.958402,33.6827627,23.8238755,25.7829221,0.00301114308,-40.0003021,3.1092018E-05,-0.000116919816,,,,,,,,,,,,,,,,
2026-06-18 19:45:04.413,320,-40.0003871,9.08401679E-05,48.2281643,53.4208673,21.9698381,33.746746,23.704124,26.0146745,0.00652479919,-40.0004619,-1.30296927E-05,-0.000114103413,,,,,,,,,,,,,,,,
2026-06-18 19:45:24.399,321,-40.0002488,0.000120829143,48.1263192,53.0751886,21.9826743,33.7520305,23.7013241,26.234232,0.00564380527,-40.0004724,-5.37273748E-05,-0.000109893833,,,,,,,,,,,,,,,,
2026-06-18 19:45:44.412,322,-40.0002307,0.000112050761,48.0269912,52.7181154,21.9368837,33.7593151,23.6118337,26.3738924,0.0049042694,-40.0004066,5.80706057E-05,-0.000111775988,,,,,,,,,,,,,,,,
2026-06-18 19:46:04.388,323,-40.000304,0.000118783918,47.9251702,52.3466868,21.9744152,33.7454465,23.5434605,26.531131,-0.000472101374,-40.00025,9.08861281E-05,-0.000115930933,,,,,,,,,,,,,,,,
2026-06-18 19:46:24.389,324,-40.0003552,0.000165961976,47.8269979,51.9676294,21.9596778,33.7693649,23.49884,26.7139362,0.0015911547,-40.0002343,7.92122588E-05,-0.000108071776,,,,,,,,,,,,,,,,
2026-06-18 19:46:44.389,325,-40.0003542,0.000113521485,47.7312827,51.5758589,21.9653694,33.8014865,23.4623154,26.9361902,0.00749228642,-40.0004726,-2.29800577E-07,-0.00011214477,,,,,,,,,,,,,,,,
2026-06-18 19:47:04.401,326,-40.0002574,0.000107983291,47.6305369,51.1835619,21.9644652,33.7897054,23.4270411,26.9972196,-0.000147325691,-40.0002161,7.88445778E-05,-0.000116906157,,,,,,,,,,,,,,,,
2026-06-18 19:47:24.392,327,-40.0003426,9.40114159E-05,47.5298835,50.7918775,21.9764113,33.7909865,23.3987189,27.1194504,0.00316491791,-40.0003119,2.38762799E-05,-0.000114712586,,,,,,,,,,,,,,,,
2026-06-18 19:47:44.420,328,-40.0003064,7.83849767E-05,47.4281431,50.4038638,21.9657038,33.769936,23.3272703,27.2326641,0.0040855949,-40.000351,8.47964128E-06,-0.000109391197,,,,,,,,,,,,,,,,
